10	0	40	21	0	0	126	63
10	0	40	21	0	0	126	64
10	0	40	21	0	0	126	66
10	0	40	21	0	0	126	65
10	0	40	21	0	0	126	65
10	0	40	21	0	0	126	63
10	0	40	21	0	0	126	64
10	0	40	21	0	0	126	66
10	0	40	21	0	0	126	65
10	0	40	21	0	0	126	65
10	0	40	21	0	0	126	56
10	0	40	21	0	0	126	54
10	0	40	21	0	0	126	55
10	0	40	21	0	0	126	56
10	0	40	21	0	0	126	51
10	0	40	21	0	0	126	55
10	0	40	21	0	0	126	56
10	0	40	21	0	0	126	56
10	0	40	21	0	0	126	51
10	0	40	21	0	0	126	56
10	0	40	21	0	0	126	55
10	0	40	21	0	0	126	56
10	0	40	21	0	0	126	56
10	0	40	21	0	0	126	58
10	0	40	21	0	0	126	62
10	0	40	21	0	0	126	65
10	0	40	21	0	0	126	57
10	0	40	21	0	0	126	57
10	0	40	21	0	0	126	58
10	0	40	21	0	0	126	58
10	0	40	21	0	0	126	57
10	0	40	21	0	0	126	57
10	0	40	21	0	0	126	57
10	0	40	21	0	0	126	55
10	0	40	21	0	0	126	58
10	0	40	21	0	0	126	59
10	0	40	21	0	0	126	58
10	0	40	21	0	0	126	59
10	0	40	21	0	0	126	60
10	0	40	21	0	0	126	59
10	0	40	21	0	0	126	62
10	0	40	21	0	0	126	60
10	0	40	21	0	0	126	60
10	0	40	21	0	0	126	62
10	0	40	21	0	0	126	61
10	0	40	21	0	0	126	61
10	0	40	21	0	0	126	63
10	0	40	21	0	0	126	63
10	0	40	21	0	0	126	63
10	0	40	21	0	0	126	62
10	0	40	21	0	0	126	63
10	0	40	21	0	0	126	63
10	0	40	21	0	0	126	68
10	0	40	21	0	0	126	64
10	0	40	21	0	0	126	64
10	0	40	21	0	0	126	70
10	0	40	21	0	0	126	60
10	0	40	21	0	0	126	64
10	0	40	21	0	0	126	63
10	0	40	21	0	0	126	63
10	0	40	21	0	0	126	74
10	0	40	21	0	0	126	63
10	0	40	21	24	0	126	63
10	0	40	21	24	0	126	63
10	1	40	21	5	0	126	54
10	1	40	21	5	0	125	62
10	0	40	21	5	0	125	61
10	0	40	21	5	0	125	66
10	1	40	21	7	0	125	61
10	1	40	21	7	0	125	64
10	1	40	21	7	0	125	61
10	1	40	21	9	0	125	62
10	1	40	21	9	0	125	61
10	1	40	21	9	0	125	60
10	1	40	21	9	0	125	62
10	1	40	21	10	0	125	62
10	1	255	21	10	0	125	62
10	1	255	21	11	0	125	63
10	1	255	21	11	0	125	63
10	1	255	21	12	0	125	64
10	1	255	21	12	0	125	63
10	1	255	21	12	0	125	64
10	1	255	21	12	0	125	57
10	1	255	21	13	0	125	65
10	1	255	21	13	0	125	64
10	1	255	21	14	0	125	83
10	1	255	21	14	0	125	65
10	1	255	21	14	0	125	64
10	1	255	21	14	0	125	64
10	1	255	21	14	0	125	64
10	1	255	21	14	0	125	63
10	1	255	21	14	0	125	62
10	1	255	21	14	0	125	63
10	1	255	21	14	0	125	62
10	1	255	21	14	0	125	62
10	1	255	21	15	0	125	62
10	1	255	21	15	0	125	62
10	1	255	21	15	0	125	62
10	1	255	21	15	0	125	62
10	1	255	21	15	0	125	62
10	1	255	21	15	0	125	65
10	1	255	21	15	0	125	63
10	1	255	21	15	0	125	61
10	1	255	21	15	0	125	63
10	1	255	21	15	0	125	63
10	1	255	21	15	0	125	64
10	1	255	21	15	0	125	61
10	1	255	21	16	0	125	63
10	1	255	21	16	0	125	64
10	1	255	21	16	0	125	64
10	1	255	21	16	0	125	64
